749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
787,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
904,0.00,0.00,0.00,-0.69,1.25,-1.94,0.00,0.00,0.00
944,0.18,-1.09,0.07,-1.37,1.31,-0.69,0.06,-9.44,-94.06
983,0.16,-1.14,0.00,-0.56,0.63,-0.75,0.06,-9.44,-94.06
1022,0.23,-1.08,0.04,-1.12,-0.25,-1.75,0.06,-9.50,-94.00
1062,0.20,-1.12,0.09,-0.37,0.00,-0.69,0.12,-9.56,-94.00
1106,0.22,-1.10,0.02,0.00,-0.19,-1.50,0.19,-9.56,-94.00
1144,0.16,-1.15,-0.13,2.50,0.50,-2.63,0.25,-9.69,-94.06
1184,0.21,-1.21,-0.17,3.44,-0.63,-1.25,0.37,-9.75,-94.19
1223,0.15,-0.90,0.08,2.06,-0.75,-0.88,0.44,-9.81,-94.25
1262,0.22,-1.06,0.00,1.44,1.63,-3.19,0.56,-9.94,-94.31
1303,0.19,-1.05,0.11,-0.37,1.69,-2.31,0.56,-10.00,-94.37
1344,0.21,-1.01,0.01,-5.00,1.88,1.00,0.44,-10.00,-94.25
1384,0.15,-1.11,0.02,-3.63,2.13,-3.81,0.44,-10.06,-94.12
1423,0.31,-1.17,0.03,-2.69,3.19,-1.81,0.37,-10.13,-94.06
1465,0.15,-1.08,-0.01,1.88,2.31,-5.00,0.56,-10.38,-94.06
1505,0.23,-0.93,0.21,5.06,3.44,-1.94,0.56,-10.44,-94.25
1545,0.27,-0.92,-0.04,8.81,1.31,-2.00,0.63,-10.50,-94.56
1586,0.18,-1.11,0.18,10.31,-0.19,-3.25,0.75,-10.63,-94.81
1624,0.10,-1.31,-0.10,6.44,-0.25,-2.69,0.88,-10.69,-95.06
1662,0.32,-1.02,0.15,7.69,-1.06,-6.06,1.19,-10.88,-95.31
1702,0.34,-0.96,0.19,7.19,-3.31,-4.19,1.50,-11.06,-95.62
1743,0.09,-1.26,0.06,-0.31,0.19,0.69,1.63,-11.06,-95.69
1784,0.19,-0.84,0.00,1.81,-0.50,-7.63,1.75,-11.25,-95.75
1826,0.18,-0.60,0.33,-1.00,1.06,0.88,2.00,-11.44,-95.75
1866,0.14,-0.77,-0.10,-0.37,0.69,4.06,1.75,-11.25,-95.69
1907,0.30,-1.13,-0.07,-1.44,0.37,1.75,1.69,-11.25,-95.69
1947,0.23,-1.25,-0.13,-4.75,4.69,8.31,1.25,-10.94,-95.62
1988,0.34,-0.95,0.02,-5.38,5.19,9.69,0.75,-10.69,-95.50
2026,0.21,-1.05,-0.01,-2.13,2.06,9.00,0.25,-10.25,-95.37
2065,-0.11,-0.35,-0.05,-2.50,3.63,6.00,359.81,-10.00,-95.31
2106,0.02,-0.29,-0.15,-1.88,1.94,2.69,359.50,-9.81,-95.25
2148,-0.26,-0.21,-0.32,-3.44,1.19,0.56,359.50,-9.88,-95.12
2192,0.06,0.00,0.17,2.75,-3.31,-10.13,0.00,-10.25,-95.19
2231,-0.25,0.22,-0.02,-10.44,-3.94,21.25,359.81,-9.94,-95.12
2270,-0.24,0.07,0.06,-26.69,9.88,32.94,358.19,-8.69,-94.19
2310,0.33,0.45,-0.28,-26.44,1.31,33.88,356.50,-7.44,-93.25
2351,0.39,1.48,0.17,-38.56,-13.81,81.94,354.38,-5.06,-91.94
2391,-0.60,0.16,-0.50,-33.44,-16.50,90.56,351.44,-1.56,-90.56
2429,0.57,0.40,0.62,-18.37,-31.19,98.87,349.56,1.12,-89.94
2468,0.44,-0.18,0.27,-26.87,-12.13,96.94,345.75,5.88,-88.87
2513,-0.31,0.10,0.18,-37.94,-1.12,113.12,341.38,10.38,-87.37
2553,0.21,-0.74,-0.39,-25.25,-18.06,86.37,338.81,13.81,-86.31
2592,-0.20,-0.51,-0.46,-7.88,-34.69,161.75,335.00,18.94,-86.00
2632,-0.75,0.32,0.00,-3.69,-39.13,217.69,328.31,27.06,-86.25
2671,0.28,-1.10,0.86,11.25,-64.31,219.56,321.44,35.81,-88.06
